"grammar","chunk_size","chunk_id","chunk_range","control_sum","chunk_time","chunk_mem_mb"
"g1",16,10988,"175808 175823",0,0.245468,-9
"g1",16,10989,"175824 175839",0,0.237700539,4
"g1",16,10990,"175840 175855",11,0.398768368,21
"g1",16,10991,"175856 175871",8,0.667517122,27
"g1",16,10992,"175872 175887",17,0.550549552,27
"g1",16,10993,"175888 175903",2,0.294028142,31
"g1",16,10994,"175904 175919",0,0.15701268999999998,22
"g1",16,10995,"175920 175935",3,0.27986327299999997,29
"g1",16,10996,"175936 175951",0,0.207093869,-4
"g1",16,10997,"175952 175967",5,0.312127755,4
"g1",16,10998,"175968 175983",0,0.213470177,32
"g1",16,10999,"175984 175999",6,0.297654225,37
"g1",16,11000,"176000 176015",6,0.411164982,4
"g1",16,11001,"176016 176031",0,0.194430768,-2
"g1",16,11002,"176032 176047",144,0.8674793,-21
"g1",16,11003,"176048 176063",0,0.198377853,-1
"g1",16,11004,"176064 176079",2,0.275811981,11
"g1",16,11005,"176080 176095",0,0.193504719,10
"g1",16,11006,"176096 176111",23,0.371585036,-10
"g1",16,11007,"176112 176127",2,0.266249529,-29
"g1",16,11008,"176128 176143","",""
"g1",16,11009,"176144 176159",47,0.666309506,39
"g1",16,11010,"176160 176175",15,0.395620177,17
"g1",16,11011,"176176 176191",6,0.28537710600000005,27
"g1",16,11012,"176192 176207",5,0.602924418,38
"g1",16,11013,"176208 176223",132,0.751697953,3
"g1",16,11014,"176224 176239",12,0.42390311,-5
"g1",16,11015,"176240 176255",6,0.31343006300000004,27
"g1",16,11016,"176256 176271",8,0.366495906,-23
"g1",16,11017,"176272 176287",7,0.31655471799999996,3
"g1",16,11018,"176288 176303",19,0.374134073,23
"g1",16,11019,"176304 176319",11,0.26492222,39
"g1",16,11020,"176320 176335",3,0.312706756,24
"g1",16,11021,"176336 176351",2,0.286495368,26
"g1",16,11022,"176352 176367",13,0.288459032,30
"g1",16,11023,"176368 176383",6,0.41529843299999997,-15
"g1",16,11024,"176384 176399",3,0.256161076,-11
"g1",16,11025,"176400 176415",7,0.370565623,11
"g1",16,11026,"176416 176431",4,0.278703879,16
"g1",16,11027,"176432 176447",6,0.254996669,22
"g1",16,11028,"176448 176463",0,0.175740161,22
"g1",16,11029,"176464 176479",3,0.530916199,17
"g1",16,11030,"176480 176495",19,0.401669283,23
"g1",16,11031,"176496 176511",22,0.435984545,3
"g1",16,11032,"176512 176527",5,0.30664110899999997,17
"g1",16,11033,"176528 176543",12,0.435878052,20
"g1",16,11034,"176544 176559",2,0.308819395,9
"g1",16,11035,"176560 176575",11,0.631389158,-7
"g1",16,11036,"176576 176591",7,0.268217351,5
"g1",16,11037,"176592 176607",4,0.275453616,31
"g1",16,11038,"176608 176623",24,0.408385449,-4
"g1",16,11039,"176624 176639",31,0.735537828,13
"g1",16,11040,"176640 176655",44,0.577604655,30
"g1",16,11041,"176656 176671",3,0.281982666,-1
"g1",16,11042,"176672 176687",0,0.20760267799999998,-13
"g1",16,11043,"176688 176703",6,0.265455394,-10
"g1",16,11044,"176704 176719",5,0.29876772799999995,0
"g1",16,11045,"176720 176735",19,0.39756989299999995,6
"g1",16,11046,"176736 176751",86,0.972068943,-13
"g1",16,11047,"176752 176767",69,0.43985967699999995,28
"g1",16,11048,"176768 176783",3,0.376151426,37
"g1",16,11049,"176784 176799",5,0.28877459499999997,6
"g1",16,11050,"176800 176815",31,0.707802563,-10
"g1",16,11051,"176816 176831",5,0.265110542,1
"g1",16,11052,"176832 176847",8,0.48870369599999997,24
"g1",16,11053,"176848 176863",3,0.278602887,-8
"g1",16,11054,"176864 176879",0,0.19958689100000002,16
"g1",16,11055,"176880 176895",4,0.37977759200000005,-15
"g1",16,11056,"176896 176911",3,0.314661431,34
"g1",16,11057,"176912 176927",8,0.48719753400000004,-12
"g1",16,11058,"176928 176943",0,0.191450007,20
"g1",16,11059,"176944 176959",3,0.406495426,20
"g1",16,11060,"176960 176975",5,0.278631946,18
"g1",16,11061,"176976 176991",2,0.30020142499999997,-9
"g1",16,11062,"176992 177007",2,0.292003378,8
"g1",16,11063,"177008 177023",6,0.5999083510000001,30
"g1",16,11064,"177024 177039",13,0.340781303,35
"g1",16,11065,"177040 177055",0,0.20067146600000002,-2
"g1",16,11066,"177056 177071",3,0.419319271,33
"g1",16,11067,"177072 177087",32,0.398764191,17
"g1",16,11068,"177088 177103",16,0.40821436299999997,19
"g1",16,11069,"177104 177119",7,0.388211892,4
"g1",16,11070,"177120 177135",0,0.185052852,2
"g1",16,11071,"177136 177151",13,0.312711747,26
"g1",16,11072,"177152 177167",0,0.194154669,6
"g1",16,11073,"177168 177183",2,0.282215762,14
"g1",16,11074,"177184 177199",0,0.218166797,18
"g1",16,11075,"177200 177215",2,0.293056054,26
"g1",16,11076,"177216 177231",4,0.287541585,-15
"g1",16,11077,"177232 177247",8,0.32158983799999996,7
"g1",16,11078,"177248 177263",10,0.42623513300000004,22
"g1",16,11079,"177264 177279",0,0.17720424299999998,0
"g1",16,11080,"177280 177295",5,0.45434432700000005,31
"g1",16,11081,"177296 177311",3,0.30716576700000003,21
"g1",16,11082,"177312 177327",26,0.641761001,-2
"g1",16,11083,"177328 177343",2,0.304281923,-52
"g1",16,11084,"177344 177359",0,0.22228168199999998,38
"g1",16,11085,"177360 177375",23,0.41115514799999997,8
"g1",16,11086,"177376 177391",34,1.208210276,33
"g1",16,11087,"177392 177407",3,0.272331272,10
"g1",16,11088,"177408 177423",7,0.410231948,4
"g1",16,11089,"177424 177439",25,0.230744361,24
"g1",16,11090,"177440 177455",0,0.17816908799999998,-10
"g1",16,11091,"177456 177471",0,0.20655953800000001,28
"g1",16,11092,"177472 177487",9,0.330100049,0
"g1",16,11093,"177488 177503",163,1.092441263,4
"g1",16,11094,"177504 177519",0,0.173252264,27
"g1",16,11095,"177520 177535",0,0.193450817,19
"g1",16,11096,"177536 177551",0,0.225196358,-11
"g1",16,11097,"177552 177567",3,0.293021856,27
"g1",16,11098,"177568 177583",2,0.27785265299999995,32
"g1",16,11099,"177584 177599",11,0.300136976,10
"g1",16,11100,"177600 177615",0,0.208914175,-9
"g1",16,11101,"177616 177631",1144,3.319002489,35
"g1",16,11102,"177632 177647",7,0.522360256,-1
"g1",16,11103,"177648 177663",0,0.176198735,21
"g1",16,11104,"177664 177679",9,0.400314907,20
"g1",16,11105,"177680 177695",301,1.16522546,6
"g1",16,11106,"177696 177711",0,0.195822319,8
"g1",16,11107,"177712 177727",3,0.284590194,-3
"g1",16,11108,"177728 177743",4,0.417767551,23
"g1",16,11109,"177744 177759","",""
"g1",16,11110,"177760 177775",0,0.283117329,4
"g1",16,11111,"177776 177791",14,0.414051127,47
"g1",16,11112,"177792 177807",8,0.482142778,-14
"g1",16,11113,"177808 177823",11,0.277375001,18
"g1",16,11114,"177824 177839",9,0.22188885,-7
"g1",16,11115,"177840 177855",1,0.279054566,-40
"g1",16,11116,"177856 177871",16,0.326207499,-3
"g1",16,11117,"177872 177887",2,0.23932383100000001,22
"g1",16,11118,"177888 177903",0,0.173299508,27
"g1",16,11119,"177904 177919",0,0.18330723499999999,-8
"g1",16,11120,"177920 177935",52,0.727539348,17
"g1",16,11121,"177936 177951",0,0.18588950299999998,-2
"g1",16,11122,"177952 177967",6,0.230983051,-10
"g1",16,11123,"177968 177983",11,0.37383029,-4
"g1",16,11124,"177984 177999",2,0.342515896,36
"g1",16,11125,"178000 178015",0,0.193310074,-6
"g1",16,11126,"178016 178031",37,0.521225009,3
"g1",16,11127,"178032 178047",16,0.624940064,13
"g1",16,11128,"178048 178063",0,0.198403398,-25
"g1",16,11129,"178064 178079",32,0.799061549,10
"g1",16,11130,"178080 178095",13,0.9810722940000001,26
"g1",16,11131,"178096 178111",17,0.45461715500000005,9
"g1",16,11132,"178112 178127",127,1.3270400850000001,21
"g1",16,11133,"178128 178143",9,0.309782005,-13
"g1",16,11134,"178144 178159",5,0.335637634,34
"g1",16,11135,"178160 178175",8,0.308461409,24
"g1",16,11136,"178176 178191",0,0.203995371,18
"g1",16,11137,"178192 178207",27,0.51575656,-5
"g1",16,11138,"178208 178223",7,0.5814376,6
"g1",16,11139,"178224 178239",2,0.258938168,-17
"g1",16,11140,"178240 178255",0,0.16251786899999998,37
"g1",16,11141,"178256 178271",11,0.300544118,14
"g1",16,11142,"178272 178287",5,0.423347419,-19
"g1",16,11143,"178288 178303",5,0.237664821,-4
"g1",16,11144,"178304 178319",9,0.44494789500000004,17
"g1",16,11145,"178320 178335",0,0.192589154,30
"g1",16,11146,"178336 178351",5,0.291192526,24
"g1",16,11147,"178352 178367",2,0.274182722,-12
"g1",16,11148,"178368 178383",3,0.294088521,-15
"g1",16,11149,"178384 178399",8,0.339302529,20
"g1",16,11150,"178400 178415",0,0.220380928,1
"g1",16,11151,"178416 178431",26,0.403302283,23
"g1",16,11152,"178432 178447",7,0.40956505499999996,7
"g1",16,11153,"178448 178463",32,0.670476773,0
"g1",16,11154,"178464 178479",9,0.38487461500000003,31
"g1",16,11155,"178480 178495",21,0.6607875870000001,-4
"g1",16,11156,"178496 178511",29,0.8306022719999999,19
"g1",16,11157,"178512 178527",3,0.305591916,-10
"g1",16,11158,"178528 178543",2,0.282613275,25
"g1",16,11159,"178544 178559",0,0.203284276,8
"g1",16,11160,"178560 178575",3,0.322899421,28
"g1",16,11161,"178576 178591",23,0.598498725,35
"g1",16,11162,"178592 178607",113,1.1074375170000001,24
"g1",16,11163,"178608 178623",8,0.41152112599999996,33
"g1",16,11164,"178624 178639",16,0.401171177,-2
"g1",16,11165,"178640 178655",57,0.7546091659999999,38
"g1",16,11166,"178656 178671",0,0.185584232,11
"g1",16,11167,"178672 178687",3,0.245424891,12
"g1",16,11168,"178688 178703",4,0.316956135,-34
"g1",16,11169,"178704 178719",33,0.30604155200000005,50
"g1",16,11170,"178720 178735",7,0.28762856,-3
"g1",16,11171,"178736 178751",0,0.184227144,-9
"g1",16,11172,"178752 178767",6,0.5488425140000001,32
"g1",16,11173,"178768 178783",5,0.31229479800000004,-1
"g1",16,11174,"178784 178799",4,0.31471866,-11
"g1",16,11175,"178800 178815",27,0.608345227,-3
"g1",16,11176,"178816 178831",1,0.290124122,8
"g1",16,11177,"178832 178847",2,0.377868481,-3
"g1",16,11178,"178848 178863",94,1.1429114729999998,10
"g1",16,11179,"178864 178879",0,0.193796829,29
"g1",16,11180,"178880 178895",111,0.998105191,18
"g1",16,11181,"178896 178911",20,0.445790627,20
"g1",16,11182,"178912 178927",3,0.440851859,4
"g1",16,11183,"178928 178943",6,0.4612976,-14
"g1",16,11184,"178944 178959",2,0.310122675,26
"g1",16,11185,"178960 178975",9,0.43024961899999997,-15
"g1",16,11186,"178976 178991",14,0.25675903499999997,22
"g1",16,11187,"178992 179007",13,0.439369601,14
"g1",16,11188,"179008 179023",18,0.42923771,45
"g1",16,11189,"179024 179039",6,0.402093391,34
"g1",16,11190,"179040 179055",11,0.40001724,-20
"g1",16,11191,"179056 179071",9,0.367621467,20
"g1",16,11192,"179072 179087",2,0.295559103,20
"g1",16,11193,"179088 179103",61,1.328999883,-29
"g1",16,11194,"179104 179119",0,0.175401519,23
"g1",16,11195,"179120 179135",12,0.384839808,19
"g1",16,11196,"179136 179151",3,0.31154972400000003,17
"g1",16,11197,"179152 179167",0,0.192113046,-19
"g1",16,11198,"179168 179183",14,0.629076906,-24
"g1",16,11199,"179184 179199",0,0.18978319300000002,30
"g1",16,11200,"179200 179215",11,0.575034725,-19
"g1",16,11201,"179216 179231",2,0.280065138,6
"g1",16,11202,"179232 179247",0,0.178016265,15
"g1",16,11203,"179248 179263",6,0.27807987300000003,-8
"g1",16,11204,"179264 179279",147,1.133393181,5
"g1",16,11205,"179280 179295",1,0.381189695,-11
"g1",16,11206,"179296 179311",21,0.585280714,29
"g1",16,11207,"179312 179327",8,0.295054504,34
"g1",16,11208,"179328 179343",8,0.456698183,14
"g1",16,11209,"179344 179359",2,0.274887755,17
"g1",16,11210,"179360 179375","",""
"g1",16,11211,"179376 179391",7,0.377135123,0
"g1",16,11212,"179392 179407",1,0.31692337800000003,27
"g1",16,11213,"179408 179423",13,0.42153617400000004,39
"g1",16,11214,"179424 179439",7,0.340820183,17
"g1",16,11215,"179440 179455",3,0.250892998,15
"g1",16,11216,"179456 179471",59,0.576757034,36
"g1",16,11217,"179472 179487",14,0.482948601,17
"g1",16,11218,"179488 179503",9,0.28749319300000004,31
"g1",16,11219,"179504 179519",3,0.299764546,1
"g1",16,11220,"179520 179535",25,0.966895097,-26
"g1",16,11221,"179536 179551",3,0.269005764,-12
"g1",16,11222,"179552 179567",2,0.28189693,16
"g1",16,11223,"179568 179583",28,0.539541874,32
"g1",16,11224,"179584 179599",57,0.5675555379999999,12
"g1",16,11225,"179600 179615",0,0.17161827400000002,42
"g1",16,11226,"179616 179631",4,0.33682183400000004,1
"g1",16,11227,"179632 179647",3,0.38268600199999997,-7
"g1",16,11228,"179648 179663",10,0.777203722,20
"g1",16,11229,"179664 179679",0,0.225512147,0
"g1",16,11230,"179680 179695",0,0.190199971,12
"g1",16,11231,"179696 179711",4,0.280022004,0
"g1",16,11232,"179712 179727",0,0.23506555399999998,-5
"g1",16,11233,"179728 179743",7,0.461376843,21
"g1",16,11234,"179744 179759",3,0.436925175,14
"g1",16,11235,"179760 179775",9,0.280236108,-9
"g1",16,11236,"179776 179791",76,0.704042564,26
"g1",16,11237,"179792 179807",2,0.31403206699999997,39
"g1",16,11238,"179808 179823",7,0.5060093,35
"g1",16,11239,"179824 179839",4,0.457277101,23
"g1",16,11240,"179840 179855",5,0.266754482,1
"g1",16,11241,"179856 179871",2,0.269174701,-7
"g1",16,11242,"179872 179887",105,0.9527149100000001,38
"g1",16,11243,"179888 179903",9,0.440778097,-5
"g1",16,11244,"179904 179919",20,0.592075445,10
"g1",16,11245,"179920 179935",2,0.261111204,-2
"g1",16,11246,"179936 179951",0,0.189404818,-7
"g1",16,11247,"179952 179967",3,0.31333988599999996,-18
"g1",16,11248,"179968 179983",8,0.362661702,38
"g1",16,11249,"179984 179999",13,0.250333911,7
"g1",16,11250,"180000 180015",2,0.452246492,-7
"g1",16,11251,"180016 180031",10,0.414358212,20
"g1",16,11252,"180032 180047",2,0.292982525,22
"g1",16,11253,"180048 180063",3,0.303517614,-2
"g1",16,11254,"180064 180079",14,0.483953754,31
"g1",16,11255,"180080 180095",0,0.237837567,-5
"g1",16,11256,"180096 180111",85,1.03291423,13
"g1",16,11257,"180112 180127",0,0.231166296,7
"g1",16,11258,"180128 180143",0,0.211952272,21
"g1",16,11259,"180144 180159",2,0.329421561,17
"g1",16,11260,"180160 180175",6,0.30897479600000005,-5
"g1",16,11261,"180176 180191",19,0.633721218,6
"g1",16,11262,"180192 180207",277,1.605231014,16
"g1",16,11263,"180208 180223",0,0.192361334,33
"g1",16,11264,"180224 180239",3,0.312275508,32
"g1",16,11265,"180240 180255",8,0.348855227,-3
"g1",16,11266,"180256 180271",50,0.7470633870000001,4
"g1",16,11267,"180272 180287",8,0.318800582,13
"g1",16,11268,"180288 180303",6,0.42735684199999996,10
"g1",16,11269,"180304 180319",1,0.287942356,28
"g1",16,11270,"180320 180335",0,0.161794236,-8
"g1",16,11271,"180336 180351",1,0.283251801,29
"g1",16,11272,"180352 180367",5,0.291765363,5
"g1",16,11273,"180368 180383",3,0.37786587,-3
"g1",16,11274,"180384 180399",7,0.37381058300000003,21
"g1",16,11275,"180400 180415",50,0.6251453800000001,17
"g1",16,11276,"180416 180431",2,0.298898021,27
"g1",16,11277,"180432 180447",4,0.371265112,-11
"g1",16,11278,"180448 180463",8,0.384454633,25
"g1",16,11279,"180464 180479",23,0.404543557,-4
"g1",16,11280,"180480 180495",8,0.30846950700000003,-26
"g1",16,11281,"180496 180511",16,0.406501044,31
"g1",16,11282,"180512 180527",76,0.7598857880000001,35
"g1",16,11283,"180528 180543",3,0.279095814,-5
"g1",16,11284,"180544 180559",4,0.30188396,-10
"g1",16,11285,"180560 180575",2,0.335664017,14
"g1",16,11286,"180576 180591",3,0.236071886,-7
"g1",16,11287,"180592 180607",4,0.393363608,1
"g1",16,11288,"180608 180623",0,0.24091426300000002,9
"g1",16,11289,"180624 180639",2,0.293004805,12
"g1",16,11290,"180640 180655",10,0.285465761,-13
"g1",16,11291,"180656 180671",87,1.186715162,28
"g1",16,11292,"180672 180687",15,0.38020065599999997,26
"g1",16,11293,"180688 180703",14,0.38237473899999996,-2
"g1",16,11294,"180704 180719",7,0.312257007,5
"g1",16,11295,"180720 180735",2,0.31287889999999996,-6
"g1",16,11296,"180736 180751",0,0.186489715,-17
"g1",16,11297,"180752 180767",0,0.21658274800000002,-10
"g1",16,11298,"180768 180783",0,0.15575188499999998,23
"g1",16,11299,"180784 180799",0,0.174843749,-2
"g1",16,11300,"180800 180815",18,0.483524002,-15
"g1",16,11301,"180816 180831",48,0.7297546119999999,15
"g1",16,11302,"180832 180847",4,0.346754662,34
"g1",16,11303,"180848 180863",0,0.199519556,16
"g1",16,11304,"180864 180879",0,0.180253814,40
"g1",16,11305,"180880 180895",5,0.29109608200000003,5
"g1",16,11306,"180896 180911",8,0.318591408,3
"g1",16,11307,"180912 180927",20,0.467615019,-1
"g1",16,11308,"180928 180943",0,0.174771375,-7
"g1",16,11309,"180944 180959",1,0.28896046400000003,18
"g1",16,11310,"180960 180975",4,0.275706925,26
"g1",16,11311,"180976 180991","",""
"g1",16,11312,"180992 181007",65,0.970844146,4
"g1",16,11313,"181008 181023",3,0.29402301599999997,26
"g1",16,11314,"181024 181039",8,0.39411084599999996,-19
"g1",16,11315,"181040 181055",39,0.391952737,24
"g1",16,11316,"181056 181071",2,0.286197674,-10
"g1",16,11317,"181072 181087",9,0.313203576,-2
"g1",16,11318,"181088 181103",8,0.858938489,33
"g1",16,11319,"181104 181119",5,0.428213706,-15
"g1",16,11320,"181120 181135",2,0.311400778,28
"g1",16,11321,"181136 181151",5,0.294796076,2
"g1",16,11322,"181152 181167",0,0.200596758,4
"g1",16,11323,"181168 181183",167,0.7861173069999999,12
"g1",16,11324,"181184 181199",0,0.18377294800000002,30
"g1",16,11325,"181200 181215",0,0.183514274,27
"g1",16,11326,"181216 181231",8,0.30811104699999997,-27
"g1",16,11327,"181232 181247",5,0.286579525,-18
"g1",16,11328,"181248 181263",85,0.86857902,21
"g1",16,11329,"181264 181279",2,0.308793184,19
"g1",16,11330,"181280 181295",0,0.201811716,-33
"g1",16,11331,"181296 181311",6,0.251372679,-30
"g1",16,11332,"181312 181327",0,0.18064007499999998,2
"g1",16,11333,"181328 181343",18,0.687300035,-2
"g1",16,11334,"181344 181359",0,0.17630770999999998,16
"g1",16,11335,"181360 181375",3,0.310315159,-12
"g1",16,11336,"181376 181391",4,0.255621512,8
"g1",16,11337,"181392 181407",0,0.143320446,23
"g1",16,11338,"181408 181423",12,0.370022678,25
"g1",16,11339,"181424 181439",26,0.7487489110000001,18
"g1",16,11340,"181440 181455",10,0.370758232,2
"g1",16,11341,"181456 181471",7,0.384474713,6
"g1",16,11342,"181472 181487",0,0.222805221,21
"g1",16,11343,"181488 181503",10,0.393643118,11
"g1",16,11344,"181504 181519",3,0.282339599,-9
"g1",16,11345,"181520 181535",0,0.19499211600000002,-1
"g1",16,11346,"181536 181551",4,0.305820875,-22
"g1",16,11347,"181552 181567",6,0.279945744,-3
"g1",16,11348,"181568 181583",18,0.7592268480000001,37
"g1",16,11349,"181584 181599",5,0.441057427,2
"g1",16,11350,"181600 181615",21,0.37894723399999997,-18
"g1",16,11351,"181616 181631",7,0.5502163849999999,42
"g1",16,11352,"181632 181647",31,0.566517598,28
"g1",16,11353,"181648 181663",5,0.30916492,7
"g1",16,11354,"181664 181679",2,0.277789792,38
"g1",16,11355,"181680 181695",0,0.159002721,-10
"g1",16,11356,"181696 181711",28,0.383589707,27
"g1",16,11357,"181712 181727",54,0.558969804,-20
"g1",16,11358,"181728 181743",19,0.432733814,-12
"g1",16,11359,"181744 181759",0,0.214058099,14
"g1",16,11360,"181760 181775",7,0.3961141,-12
"g1",16,11361,"181776 181791",15,0.470608335,-18
"g1",16,11362,"181792 181807",3,0.3302342,-9
"g1",16,11363,"181808 181823",2,0.30226129100000004,9
"g1",16,11364,"181824 181839",8,0.379698339,21
"g1",16,11365,"181840 181855",3,0.260274652,18
"g1",16,11366,"181856 181871",8,0.328060519,-42
"g1",16,11367,"181872 181887",32,0.388844018,28
"g1",16,11368,"181888 181903",29,0.5699681849999999,-5
"g1",16,11369,"181904 181919",15,0.572246311,8
"g1",16,11370,"181920 181935",2,0.27266565000000004,49
